"campaignid","opcode","family","genus","species","code","length_mm","number","range","rms","precision","latitude_dd","longitude_dd","date_time","site","location","status","depth_m","successful_count","successful_length","observer_count","observer_length","inclusion_probability","visibility_m"
"2024_fish","67","Sillaginidae","Sillaginodes","punctatus","37330001",NA,0,NA,NA,NA,-35.067,117.9,"2024-04-25T10:11:00+08:00",NA,NA,"Fished","2.6","Yes","Yes","Zach","Joshua",NA,NA
"2024_fish","68","Sillaginidae","Sillaginodes","punctatus","37330001",NA,0,NA,NA,NA,-35.069,117.906,"2024-04-25T10:24:00+08:00",NA,NA,"Fished","2.4","Yes","Yes","Eden","Michele",NA,NA
"2024_fish","69","Sillaginidae","Sillaginodes","punctatus","37330001",NA,0,NA,NA,NA,-35.069,117.907,"2024-04-25T10:26:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Annika","Joshua",NA,NA
"2024_fish","70","Sillaginidae","Sillaginodes","punctatus","37330001",NA,0,NA,NA,NA,-35.057,117.907,"2024-04-25T10:40:00+08:00",NA,NA,"Fished","3.9","Yes","Yes","Annika","Dillon",NA,NA
"2024_fish","71","Sillaginidae","Sillaginodes","punctatus","37330001",266.64271,2,1795.91824,6.41058,3.7439,-35.061,117.879,"2024-04-25T11:19:00+08:00",NA,NA,"Fished","2.1","Yes","Yes","Joshua","Michele",NA,NA
"2024_fish","71","Sillaginidae","Sillaginodes","punctatus","37330001",242.26341,3,2422.54438,9.29417,9.087,-35.061,117.879,"2024-04-25T11:19:00+08:00",NA,NA,"Fished","2.1","Yes","Yes","Joshua","Michele",NA,NA
"2024_fish","71","Sillaginidae","Sillaginodes","punctatus","37330001",263.86171,1,2054.82052,10.21627,4.45258,-35.061,117.879,"2024-04-25T11:19:00+08:00",NA,NA,"Fished","2.1","Yes","Yes","Joshua","Michele",NA,NA
"2024_fish","71","Sillaginidae","Sillaginodes","punctatus","37330001",298.37749,2,2111.86602,10.8974,2.70468,-35.061,117.879,"2024-04-25T11:19:00+08:00",NA,NA,"Fished","2.1","Yes","Yes","Joshua","Michele",NA,NA
"2024_fish","71","Sillaginidae","Sillaginodes","punctatus","37330001",297.48685,1,1519.43501,7.09546,5.4779,-35.061,117.879,"2024-04-25T11:19:00+08:00",NA,NA,"Fished","2.1","Yes","Yes","Joshua","Michele",NA,NA
"2024_fish","71","Sillaginidae","Sillaginodes","punctatus","37330001",288.05707,3,2247.34682,10.97721,6.4239,-35.061,117.879,"2024-04-25T11:19:00+08:00",NA,NA,"Fished","2.1","Yes","Yes","Joshua","Michele",NA,NA
"2024_fish","71","Sillaginidae","Sillaginodes","punctatus","37330001",280.35141,3,2501.136,11.89269,8.23866,-35.061,117.879,"2024-04-25T11:19:00+08:00",NA,NA,"Fished","2.1","Yes","Yes","Joshua","Michele",NA,NA
"2024_fish","72","Sillaginidae","Sillaginodes","punctatus","37330001",NA,0,NA,NA,NA,-35.059,117.879,"2024-04-25T11:43:00+08:00",NA,NA,"Fished","2.7","Yes","Yes","Annika","Dillon",NA,NA
"2024_fish","73","Sillaginidae","Sillaginodes","punctatus","37330001",NA,0,NA,NA,NA,-35.059,117.877,"2024-04-25T11:45:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Dillon","Sylvie",NA,NA
"2024_fish","74","Sillaginidae","Sillaginodes","punctatus","37330001",316.54759,1,2087.57484,4.99322,10.3241,-35.056,117.872,"2024-04-25T12:00:00+08:00",NA,NA,"Fished","1.5","Yes","Yes","Dillon","Sylvie",NA,NA
"2024_fish","74","Sillaginidae","Sillaginodes","punctatus","37330001",283.39829,1,1709.31547,8.67727,2.05761,-35.056,117.872,"2024-04-25T12:00:00+08:00",NA,NA,"Fished","1.5","Yes","Yes","Dillon","Sylvie",NA,NA
"2024_fish","74","Sillaginidae","Sillaginodes","punctatus","37330001",258.68172,2,1807.11696,6.71443,5.52886,-35.056,117.872,"2024-04-25T12:00:00+08:00",NA,NA,"Fished","1.5","Yes","Yes","Dillon","Sylvie",NA,NA
"2024_fish","74","Sillaginidae","Sillaginodes","punctatus","37330001",238.59363,1,1625.27728,5.7633,2.68268,-35.056,117.872,"2024-04-25T12:00:00+08:00",NA,NA,"Fished","1.5","Yes","Yes","Dillon","Sylvie",NA,NA
"2024_fish","74","Sillaginidae","Sillaginodes","punctatus","37330001",243.22653,1,2624.28077,11.21979,4.94666,-35.056,117.872,"2024-04-25T12:00:00+08:00",NA,NA,"Fished","1.5","Yes","Yes","Dillon","Sylvie",NA,NA
"2024_fish","74","Sillaginidae","Sillaginodes","punctatus","37330001",230.38806,1,1813.57875,7.72548,3.00644,-35.056,117.872,"2024-04-25T12:00:00+08:00",NA,NA,"Fished","1.5","Yes","Yes","Dillon","Sylvie",NA,NA
"2024_fish","74","Sillaginidae","Sillaginodes","punctatus","37330001",286.64499,2,1609.00147,10.38849,3.41082,-35.056,117.872,"2024-04-25T12:00:00+08:00",NA,NA,"Fished","1.5","Yes","Yes","Dillon","Sylvie",NA,NA
"2024_fish","75","Sillaginidae","Sillaginodes","punctatus","37330001",NA,0,NA,NA,NA,-35.04,117.865,"2024-04-25T12:16:00+08:00",NA,NA,"Fished","3.5","Yes","Yes","Sylvie","Joshua",NA,NA
"2024_fish","76","Sillaginidae","Sillaginodes","punctatus","37330001",385.41971,2,2764.11049,9.76108,16.88272,-35.037,117.862,"2023-04-25T12:27:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Dillon","Eden",NA,NA
"2024_fish","76","Sillaginidae","Sillaginodes","punctatus","37330001",215.28763,1,2386.3969,12.06472,6.88823,-35.037,117.862,"2023-04-25T12:27:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Dillon","Eden",NA,NA
"2024_fish","76","Sillaginidae","Sillaginodes","punctatus","37330001",260.84211,3,1929.48926,6.17364,2.74911,-35.037,117.862,"2023-04-25T12:27:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Dillon","Eden",NA,NA
"2024_fish","76","Sillaginidae","Sillaginodes","punctatus","37330001",273.80611,3,2151.42698,7.80764,4.36452,-35.037,117.862,"2023-04-25T12:27:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Dillon","Eden",NA,NA
"2024_fish","76","Sillaginidae","Sillaginodes","punctatus","37330001",189.97256,1,2389.02904,8.05473,2.09855,-35.037,117.862,"2023-04-25T12:27:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Dillon","Eden",NA,NA
"2024_fish","77","Sillaginidae","Sillaginodes","punctatus","37330001",NA,0,NA,NA,NA,-35.033,117.864,"2024-04-25T12:44:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Michele","Dillon",NA,NA
"2024_fish","78","Sillaginidae","Sillaginodes","punctatus","37330001",NA,0,NA,NA,NA,-35.032,117.865,"2023-04-25T12:46:00+08:00",NA,NA,"Fished","1.9","Yes","Yes","Dillon","Eden",NA,NA
"2024_fish","79","Sillaginidae","Sillaginodes","punctatus","37330001",NA,0,NA,NA,NA,-35.034,117.87,"2024-04-25T13:03:00+08:00",NA,NA,"Fished","2.9","Yes","Yes","Dillon","Eden",NA,NA
"2024_fish","8","Sillaginidae","Sillaginodes","punctatus","37330001",NA,0,NA,NA,NA,-35.068,117.904,"2024-04-25T10:14:00+08:00",NA,NA,"Fished","2.6","Yes","Yes","Eden","Michele",NA,NA
"2024_fish","80","Sillaginidae","Sillaginodes","punctatus","37330001",NA,0,NA,NA,NA,-35.04,117.905,"2024-04-26T11:48:00+08:00",NA,NA,"Fished","14.4","Yes","Yes","Ryan","Annika",NA,NA
"2024_fish","83","Sillaginidae","Sillaginodes","punctatus","37330001",NA,0,NA,NA,NA,-35.035,117.895,"2024-04-26T12:36:00+08:00",NA,NA,"Fished","14.8","Yes","Yes","Kirsten","Annika",NA,NA
"2024_fish","85","Sillaginidae","Sillaginodes","punctatus","37330001",NA,0,NA,NA,NA,-35.033,117.886,"2024-04-26T12:52:00+08:00",NA,NA,"Fished","8.1","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","86","Sillaginidae","Sillaginodes","punctatus","37330001",NA,0,NA,NA,NA,-35.034,117.883,"2024-04-26T13:02:00+08:00",NA,NA,"Fished","5.3","Yes","Yes","Zach","Annika",NA,NA
"2024_fish","87","Sillaginidae","Sillaginodes","punctatus","37330001",NA,0,NA,NA,NA,-35.031,117.883,"2024-04-26T13:10:00+08:00",NA,NA,"Fished","3.4","Yes","Yes","Annika","Sylvie",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",194.19305,1,2215.94627,2.2744,5.49654,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",205.00613,1,2269.7789,0.12712,5.70033,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",198.71748,2,2190.21324,1.04001,6.00346,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",223.84501,1,1966.97626,2.11062,6.1606,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",203.82182,1,2218.65429,1.09743,4.848,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",214.78798,2,2251.09523,1.78492,6.91435,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",201.90697,1,2108.2598,0.18661,2.05994,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",181.21295,1,2163.80174,1.78658,2.05958,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",206.54882,2,2204.84638,0.98361,4.35673,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",210.293,1,2127.0137,0.56634,1.5236,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",178.74851,2,2134.5593,2.2795,7.86592,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",184.15664,1,2193.48378,2.18962,9.56909,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",210.06914,1,2180.2513,0.57185,5.53271,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",198.35103,1,2194.43292,0.88201,1.56122,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",205.09708,2,1857.80228,0.99237,5.16817,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",204.13244,1,2025.83238,1.05275,5.16048,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",217.01801,1,2310.64921,2.29243,10.02991,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",197.83676,1,2099.08717,1.74597,7.62412,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",201.94095,2,2050.42543,5.77856,8.19988,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",196.32007,1,2336.48846,1.09031,3.18348,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",168.11389,2,2187.70731,1.55484,2.4307,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",220.40382,2,2141.15752,0.50059,1.82817,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",238.03429,2,2226.51046,1.12479,7.04064,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",252.29196,1,2581.04655,1.39373,6.87188,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",252.45557,1,2049.40694,2.84901,6.74766,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",193.72891,2,2072.53723,2.16439,7.81606,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",213.44602,2,2028.5274,0.34054,6.05984,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",217.31746,2,2143.22697,2.03136,4.69693,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",212.55468,1,1950.7827,2.22773,7.79126,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",203.48,1,1766.47648,0.42669,5.45878,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",202.53606,1,1904.80257,2.65173,4.18376,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",205.32851,2,2301.54384,1.68337,2.77817,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",242.11851,2,2038.82874,0.66692,1.48067,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",207.50165,1,2278.91356,1.9291,5.31568,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",192.20646,2,2006.79626,1.83113,2.94796,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",230.21337,1,2370.24992,3.45584,5.92437,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",215.09765,1,2167.64073,0.6695,5.39742,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",225.59231,1,2066.73597,0.6278,3.18262,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","88","Sillaginidae","Sillaginodes","punctatus","37330001",212.59273,1,2157.15421,2.26222,8.88185,-35.03,117.884,"2024-04-26T13:11:00+08:00",NA,NA,"Fished","2.2","Yes","Yes","Joshua","Annika",NA,NA
