"campaignid","opcode","family","genus","species","count","latitude_dd","longitude_dd","date_time","site","location","status","depth_m","successful_count","successful_length","observer_count","observer_length","inclusion_probability","visibility_m"
"2024_fish","11","Labridae","Haletta","semifasciata",0,-35.054,117.872,"2024-04-25T12:02:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Michele","Joshua",NA,NA
"2024_fish","11","Labridae","Halichoeres","brownfieldi",0,-35.054,117.872,"2024-04-25T12:02:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Michele","Joshua",NA,NA
"2024_fish","11","Labridae","Neoodax","balteatus",2,-35.054,117.872,"2024-04-25T12:02:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Michele","Joshua",NA,NA
"2024_fish","11","Labridae","Notolabrus","parilus",0,-35.054,117.872,"2024-04-25T12:02:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Michele","Joshua",NA,NA
"2024_fish","11","Labridae","Unknown","spp",0,-35.054,117.872,"2024-04-25T12:02:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Michele","Joshua",NA,NA
"2024_fish","11","Monacanthidae","Acanthaluteres","spilomelanurus",0,-35.054,117.872,"2024-04-25T12:02:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Michele","Joshua",NA,NA
"2024_fish","11","Pinguipedidae","Parapercis","haackei",0,-35.054,117.872,"2024-04-25T12:02:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Michele","Joshua",NA,NA
"2024_fish","11","Sillaginidae","Sillaginodes","punctatus",4,-35.054,117.872,"2024-04-25T12:02:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Michele","Joshua",NA,NA
"2024_fish","11","Sparidae","Acanthopagrus","butcheri",0,-35.054,117.872,"2024-04-25T12:02:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Michele","Joshua",NA,NA
"2024_fish","11","Sphyraenidae","Sphyraena","novaehollandiae",0,-35.054,117.872,"2024-04-25T12:02:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Michele","Joshua",NA,NA
"2024_fish","11","Syngnathidae","Stigmatopora","argus",0,-35.054,117.872,"2024-04-25T12:02:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Michele","Joshua",NA,NA
"2024_fish","11","Terapontidae","Pelates","quadrilineatus",1,-35.054,117.872,"2024-04-25T12:02:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Michele","Joshua",NA,NA
"2024_fish","15","Apogonidae","Ostorhinchus","rueppellii",0,-35.032,117.883,"2024-04-26T13:00:00+08:00",NA,NA,"Fished","5.4","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","15","Carangidae","Pseudocaranx","georgianus",0,-35.032,117.883,"2024-04-26T13:00:00+08:00",NA,NA,"Fished","5.4","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","15","Carangidae","Pseudocaranx","wrighti",0,-35.032,117.883,"2024-04-26T13:00:00+08:00",NA,NA,"Fished","5.4","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","15","Labridae","Haletta","semifasciata",0,-35.032,117.883,"2024-04-26T13:00:00+08:00",NA,NA,"Fished","5.4","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","15","Labridae","Halichoeres","brownfieldi",0,-35.032,117.883,"2024-04-26T13:00:00+08:00",NA,NA,"Fished","5.4","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","15","Labridae","Neoodax","balteatus",0,-35.032,117.883,"2024-04-26T13:00:00+08:00",NA,NA,"Fished","5.4","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","15","Labridae","Notolabrus","parilus",0,-35.032,117.883,"2024-04-26T13:00:00+08:00",NA,NA,"Fished","5.4","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","15","Labridae","Unknown","spp",0,-35.032,117.883,"2024-04-26T13:00:00+08:00",NA,NA,"Fished","5.4","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","15","Monacanthidae","Acanthaluteres","spilomelanurus",0,-35.032,117.883,"2024-04-26T13:00:00+08:00",NA,NA,"Fished","5.4","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","15","Pinguipedidae","Parapercis","haackei",0,-35.032,117.883,"2024-04-26T13:00:00+08:00",NA,NA,"Fished","5.4","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","15","Sillaginidae","Sillaginodes","punctatus",0,-35.032,117.883,"2024-04-26T13:00:00+08:00",NA,NA,"Fished","5.4","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","15","Sparidae","Acanthopagrus","butcheri",0,-35.032,117.883,"2024-04-26T13:00:00+08:00",NA,NA,"Fished","5.4","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","15","Sphyraenidae","Sphyraena","novaehollandiae",0,-35.032,117.883,"2024-04-26T13:00:00+08:00",NA,NA,"Fished","5.4","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","15","Syngnathidae","Stigmatopora","argus",0,-35.032,117.883,"2024-04-26T13:00:00+08:00",NA,NA,"Fished","5.4","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","15","Terapontidae","Pelates","quadrilineatus",0,-35.032,117.883,"2024-04-26T13:00:00+08:00",NA,NA,"Fished","5.4","Yes","Yes","Joshua","Annika",NA,NA
"2024_fish","17","Apogonidae","Ostorhinchus","rueppellii",0,-35.063,117.882,"2024-04-25T09:45:00+08:00",NA,NA,"Fished","3.1","Yes","Yes","Eden","Michele",NA,NA
"2024_fish","17","Carangidae","Pseudocaranx","georgianus",0,-35.063,117.882,"2024-04-25T09:45:00+08:00",NA,NA,"Fished","3.1","Yes","Yes","Eden","Michele",NA,NA
"2024_fish","17","Carangidae","Pseudocaranx","wrighti",0,-35.063,117.882,"2024-04-25T09:45:00+08:00",NA,NA,"Fished","3.1","Yes","Yes","Eden","Michele",NA,NA
"2024_fish","17","Labridae","Haletta","semifasciata",0,-35.063,117.882,"2024-04-25T09:45:00+08:00",NA,NA,"Fished","3.1","Yes","Yes","Eden","Michele",NA,NA
"2024_fish","17","Labridae","Halichoeres","brownfieldi",0,-35.063,117.882,"2024-04-25T09:45:00+08:00",NA,NA,"Fished","3.1","Yes","Yes","Eden","Michele",NA,NA
"2024_fish","17","Labridae","Neoodax","balteatus",11,-35.063,117.882,"2024-04-25T09:45:00+08:00",NA,NA,"Fished","3.1","Yes","Yes","Eden","Michele",NA,NA
"2024_fish","17","Labridae","Notolabrus","parilus",0,-35.063,117.882,"2024-04-25T09:45:00+08:00",NA,NA,"Fished","3.1","Yes","Yes","Eden","Michele",NA,NA
"2024_fish","17","Labridae","Unknown","spp",0,-35.063,117.882,"2024-04-25T09:45:00+08:00",NA,NA,"Fished","3.1","Yes","Yes","Eden","Michele",NA,NA
"2024_fish","17","Monacanthidae","Acanthaluteres","spilomelanurus",0,-35.063,117.882,"2024-04-25T09:45:00+08:00",NA,NA,"Fished","3.1","Yes","Yes","Eden","Michele",NA,NA
"2024_fish","17","Pinguipedidae","Parapercis","haackei",0,-35.063,117.882,"2024-04-25T09:45:00+08:00",NA,NA,"Fished","3.1","Yes","Yes","Eden","Michele",NA,NA
"2024_fish","17","Sillaginidae","Sillaginodes","punctatus",0,-35.063,117.882,"2024-04-25T09:45:00+08:00",NA,NA,"Fished","3.1","Yes","Yes","Eden","Michele",NA,NA
"2024_fish","17","Sparidae","Acanthopagrus","butcheri",0,-35.063,117.882,"2024-04-25T09:45:00+08:00",NA,NA,"Fished","3.1","Yes","Yes","Eden","Michele",NA,NA
"2024_fish","17","Sphyraenidae","Sphyraena","novaehollandiae",0,-35.063,117.882,"2024-04-25T09:45:00+08:00",NA,NA,"Fished","3.1","Yes","Yes","Eden","Michele",NA,NA
"2024_fish","17","Syngnathidae","Stigmatopora","argus",0,-35.063,117.882,"2024-04-25T09:45:00+08:00",NA,NA,"Fished","3.1","Yes","Yes","Eden","Michele",NA,NA
"2024_fish","17","Terapontidae","Pelates","quadrilineatus",0,-35.063,117.882,"2024-04-25T09:45:00+08:00",NA,NA,"Fished","3.1","Yes","Yes","Eden","Michele",NA,NA
"2024_fish","18","Apogonidae","Ostorhinchus","rueppellii",0,-35.067,117.882,"2024-04-25T09:36:00+08:00",NA,NA,"Fished","0.9","Yes","Yes","Dillon","Michele",NA,NA
"2024_fish","18","Carangidae","Pseudocaranx","georgianus",0,-35.067,117.882,"2024-04-25T09:36:00+08:00",NA,NA,"Fished","0.9","Yes","Yes","Dillon","Michele",NA,NA
"2024_fish","18","Carangidae","Pseudocaranx","wrighti",0,-35.067,117.882,"2024-04-25T09:36:00+08:00",NA,NA,"Fished","0.9","Yes","Yes","Dillon","Michele",NA,NA
"2024_fish","18","Labridae","Haletta","semifasciata",0,-35.067,117.882,"2024-04-25T09:36:00+08:00",NA,NA,"Fished","0.9","Yes","Yes","Dillon","Michele",NA,NA
"2024_fish","18","Labridae","Halichoeres","brownfieldi",0,-35.067,117.882,"2024-04-25T09:36:00+08:00",NA,NA,"Fished","0.9","Yes","Yes","Dillon","Michele",NA,NA
"2024_fish","18","Labridae","Neoodax","balteatus",0,-35.067,117.882,"2024-04-25T09:36:00+08:00",NA,NA,"Fished","0.9","Yes","Yes","Dillon","Michele",NA,NA
"2024_fish","18","Labridae","Notolabrus","parilus",0,-35.067,117.882,"2024-04-25T09:36:00+08:00",NA,NA,"Fished","0.9","Yes","Yes","Dillon","Michele",NA,NA
"2024_fish","18","Labridae","Unknown","spp",0,-35.067,117.882,"2024-04-25T09:36:00+08:00",NA,NA,"Fished","0.9","Yes","Yes","Dillon","Michele",NA,NA
"2024_fish","18","Monacanthidae","Acanthaluteres","spilomelanurus",0,-35.067,117.882,"2024-04-25T09:36:00+08:00",NA,NA,"Fished","0.9","Yes","Yes","Dillon","Michele",NA,NA
"2024_fish","18","Pinguipedidae","Parapercis","haackei",0,-35.067,117.882,"2024-04-25T09:36:00+08:00",NA,NA,"Fished","0.9","Yes","Yes","Dillon","Michele",NA,NA
"2024_fish","18","Sillaginidae","Sillaginodes","punctatus",0,-35.067,117.882,"2024-04-25T09:36:00+08:00",NA,NA,"Fished","0.9","Yes","Yes","Dillon","Michele",NA,NA
"2024_fish","18","Sparidae","Acanthopagrus","butcheri",0,-35.067,117.882,"2024-04-25T09:36:00+08:00",NA,NA,"Fished","0.9","Yes","Yes","Dillon","Michele",NA,NA
"2024_fish","18","Sphyraenidae","Sphyraena","novaehollandiae",0,-35.067,117.882,"2024-04-25T09:36:00+08:00",NA,NA,"Fished","0.9","Yes","Yes","Dillon","Michele",NA,NA
"2024_fish","18","Syngnathidae","Stigmatopora","argus",0,-35.067,117.882,"2024-04-25T09:36:00+08:00",NA,NA,"Fished","0.9","Yes","Yes","Dillon","Michele",NA,NA
"2024_fish","18","Terapontidae","Pelates","quadrilineatus",0,-35.067,117.882,"2024-04-25T09:36:00+08:00",NA,NA,"Fished","0.9","Yes","Yes","Dillon","Michele",NA,NA
"2024_fish","19","Apogonidae","Ostorhinchus","rueppellii",0,-35.033,117.868,"2024-04-25T13:01:00+08:00",NA,NA,"Fished","2.3","Yes","Yes","Sylvie","Dillon",NA,NA
"2024_fish","19","Carangidae","Pseudocaranx","georgianus",0,-35.033,117.868,"2024-04-25T13:01:00+08:00",NA,NA,"Fished","2.3","Yes","Yes","Sylvie","Dillon",NA,NA
"2024_fish","19","Carangidae","Pseudocaranx","wrighti",0,-35.033,117.868,"2024-04-25T13:01:00+08:00",NA,NA,"Fished","2.3","Yes","Yes","Sylvie","Dillon",NA,NA
"2024_fish","19","Labridae","Haletta","semifasciata",0,-35.033,117.868,"2024-04-25T13:01:00+08:00",NA,NA,"Fished","2.3","Yes","Yes","Sylvie","Dillon",NA,NA
"2024_fish","19","Labridae","Halichoeres","brownfieldi",0,-35.033,117.868,"2024-04-25T13:01:00+08:00",NA,NA,"Fished","2.3","Yes","Yes","Sylvie","Dillon",NA,NA
"2024_fish","19","Labridae","Neoodax","balteatus",0,-35.033,117.868,"2024-04-25T13:01:00+08:00",NA,NA,"Fished","2.3","Yes","Yes","Sylvie","Dillon",NA,NA
"2024_fish","19","Labridae","Notolabrus","parilus",0,-35.033,117.868,"2024-04-25T13:01:00+08:00",NA,NA,"Fished","2.3","Yes","Yes","Sylvie","Dillon",NA,NA
"2024_fish","19","Labridae","Unknown","spp",0,-35.033,117.868,"2024-04-25T13:01:00+08:00",NA,NA,"Fished","2.3","Yes","Yes","Sylvie","Dillon",NA,NA
"2024_fish","19","Monacanthidae","Acanthaluteres","spilomelanurus",0,-35.033,117.868,"2024-04-25T13:01:00+08:00",NA,NA,"Fished","2.3","Yes","Yes","Sylvie","Dillon",NA,NA
"2024_fish","19","Pinguipedidae","Parapercis","haackei",0,-35.033,117.868,"2024-04-25T13:01:00+08:00",NA,NA,"Fished","2.3","Yes","Yes","Sylvie","Dillon",NA,NA
"2024_fish","19","Sillaginidae","Sillaginodes","punctatus",2,-35.033,117.868,"2024-04-25T13:01:00+08:00",NA,NA,"Fished","2.3","Yes","Yes","Sylvie","Dillon",NA,NA
"2024_fish","19","Sparidae","Acanthopagrus","butcheri",0,-35.033,117.868,"2024-04-25T13:01:00+08:00",NA,NA,"Fished","2.3","Yes","Yes","Sylvie","Dillon",NA,NA
"2024_fish","19","Sphyraenidae","Sphyraena","novaehollandiae",0,-35.033,117.868,"2024-04-25T13:01:00+08:00",NA,NA,"Fished","2.3","Yes","Yes","Sylvie","Dillon",NA,NA
"2024_fish","19","Syngnathidae","Stigmatopora","argus",0,-35.033,117.868,"2024-04-25T13:01:00+08:00",NA,NA,"Fished","2.3","Yes","Yes","Sylvie","Dillon",NA,NA
"2024_fish","19","Terapontidae","Pelates","quadrilineatus",0,-35.033,117.868,"2024-04-25T13:01:00+08:00",NA,NA,"Fished","2.3","Yes","Yes","Sylvie","Dillon",NA,NA
"2024_fish","20","Apogonidae","Ostorhinchus","rueppellii",0,-35.035,117.861,"2024-04-25T12:26:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Sylvie","Joshua",NA,NA
"2024_fish","20","Carangidae","Pseudocaranx","georgianus",0,-35.035,117.861,"2024-04-25T12:26:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Sylvie","Joshua",NA,NA
"2024_fish","20","Carangidae","Pseudocaranx","wrighti",0,-35.035,117.861,"2024-04-25T12:26:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Sylvie","Joshua",NA,NA
"2024_fish","20","Labridae","Haletta","semifasciata",0,-35.035,117.861,"2024-04-25T12:26:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Sylvie","Joshua",NA,NA
"2024_fish","20","Labridae","Halichoeres","brownfieldi",0,-35.035,117.861,"2024-04-25T12:26:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Sylvie","Joshua",NA,NA
"2024_fish","20","Labridae","Neoodax","balteatus",0,-35.035,117.861,"2024-04-25T12:26:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Sylvie","Joshua",NA,NA
"2024_fish","20","Labridae","Notolabrus","parilus",1,-35.035,117.861,"2024-04-25T12:26:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Sylvie","Joshua",NA,NA
"2024_fish","20","Labridae","Unknown","spp",0,-35.035,117.861,"2024-04-25T12:26:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Sylvie","Joshua",NA,NA
"2024_fish","20","Monacanthidae","Acanthaluteres","spilomelanurus",0,-35.035,117.861,"2024-04-25T12:26:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Sylvie","Joshua",NA,NA
"2024_fish","20","Pinguipedidae","Parapercis","haackei",0,-35.035,117.861,"2024-04-25T12:26:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Sylvie","Joshua",NA,NA
"2024_fish","20","Sillaginidae","Sillaginodes","punctatus",6,-35.035,117.861,"2024-04-25T12:26:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Sylvie","Joshua",NA,NA
"2024_fish","20","Sparidae","Acanthopagrus","butcheri",31,-35.035,117.861,"2024-04-25T12:26:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Sylvie","Joshua",NA,NA
"2024_fish","20","Sphyraenidae","Sphyraena","novaehollandiae",0,-35.035,117.861,"2024-04-25T12:26:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Sylvie","Joshua",NA,NA
"2024_fish","20","Syngnathidae","Stigmatopora","argus",0,-35.035,117.861,"2024-04-25T12:26:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Sylvie","Joshua",NA,NA
"2024_fish","20","Terapontidae","Pelates","quadrilineatus",0,-35.035,117.861,"2024-04-25T12:26:00+08:00",NA,NA,"Fished","1.7","Yes","Yes","Sylvie","Joshua",NA,NA
"2024_fish","3","Apogonidae","Ostorhinchus","rueppellii",0,-35.039,117.898,"2024-04-26T12:10:00+08:00",NA,NA,"Fished","14.5","Yes","Yes","Eden","Annika",NA,NA
"2024_fish","3","Carangidae","Pseudocaranx","georgianus",0,-35.039,117.898,"2024-04-26T12:10:00+08:00",NA,NA,"Fished","14.5","Yes","Yes","Eden","Annika",NA,NA
"2024_fish","3","Carangidae","Pseudocaranx","wrighti",0,-35.039,117.898,"2024-04-26T12:10:00+08:00",NA,NA,"Fished","14.5","Yes","Yes","Eden","Annika",NA,NA
"2024_fish","3","Labridae","Haletta","semifasciata",0,-35.039,117.898,"2024-04-26T12:10:00+08:00",NA,NA,"Fished","14.5","Yes","Yes","Eden","Annika",NA,NA
"2024_fish","3","Labridae","Halichoeres","brownfieldi",0,-35.039,117.898,"2024-04-26T12:10:00+08:00",NA,NA,"Fished","14.5","Yes","Yes","Eden","Annika",NA,NA
"2024_fish","3","Labridae","Neoodax","balteatus",0,-35.039,117.898,"2024-04-26T12:10:00+08:00",NA,NA,"Fished","14.5","Yes","Yes","Eden","Annika",NA,NA
"2024_fish","3","Labridae","Notolabrus","parilus",0,-35.039,117.898,"2024-04-26T12:10:00+08:00",NA,NA,"Fished","14.5","Yes","Yes","Eden","Annika",NA,NA
"2024_fish","3","Labridae","Unknown","spp",0,-35.039,117.898,"2024-04-26T12:10:00+08:00",NA,NA,"Fished","14.5","Yes","Yes","Eden","Annika",NA,NA
"2024_fish","3","Monacanthidae","Acanthaluteres","spilomelanurus",0,-35.039,117.898,"2024-04-26T12:10:00+08:00",NA,NA,"Fished","14.5","Yes","Yes","Eden","Annika",NA,NA
"2024_fish","3","Pinguipedidae","Parapercis","haackei",0,-35.039,117.898,"2024-04-26T12:10:00+08:00",NA,NA,"Fished","14.5","Yes","Yes","Eden","Annika",NA,NA
"2024_fish","3","Sillaginidae","Sillaginodes","punctatus",0,-35.039,117.898,"2024-04-26T12:10:00+08:00",NA,NA,"Fished","14.5","Yes","Yes","Eden","Annika",NA,NA
"2024_fish","3","Sparidae","Acanthopagrus","butcheri",0,-35.039,117.898,"2024-04-26T12:10:00+08:00",NA,NA,"Fished","14.5","Yes","Yes","Eden","Annika",NA,NA
"2024_fish","3","Sphyraenidae","Sphyraena","novaehollandiae",0,-35.039,117.898,"2024-04-26T12:10:00+08:00",NA,NA,"Fished","14.5","Yes","Yes","Eden","Annika",NA,NA
"2024_fish","3","Syngnathidae","Stigmatopora","argus",0,-35.039,117.898,"2024-04-26T12:10:00+08:00",NA,NA,"Fished","14.5","Yes","Yes","Eden","Annika",NA,NA
"2024_fish","3","Terapontidae","Pelates","quadrilineatus",0,-35.039,117.898,"2024-04-26T12:10:00+08:00",NA,NA,"Fished","14.5","Yes","Yes","Eden","Annika",NA,NA
"2024_fish","4","Apogonidae","Ostorhinchus","rueppellii",0,-35.04,117.903,"2024-04-26T12:00:00+08:00",NA,NA,"Fished","13.5","Yes","Yes","Ryan","Annika",NA,NA
"2024_fish","4","Carangidae","Pseudocaranx","georgianus",0,-35.04,117.903,"2024-04-26T12:00:00+08:00",NA,NA,"Fished","13.5","Yes","Yes","Ryan","Annika",NA,NA
"2024_fish","4","Carangidae","Pseudocaranx","wrighti",0,-35.04,117.903,"2024-04-26T12:00:00+08:00",NA,NA,"Fished","13.5","Yes","Yes","Ryan","Annika",NA,NA
"2024_fish","4","Labridae","Haletta","semifasciata",0,-35.04,117.903,"2024-04-26T12:00:00+08:00",NA,NA,"Fished","13.5","Yes","Yes","Ryan","Annika",NA,NA
"2024_fish","4","Labridae","Halichoeres","brownfieldi",0,-35.04,117.903,"2024-04-26T12:00:00+08:00",NA,NA,"Fished","13.5","Yes","Yes","Ryan","Annika",NA,NA
"2024_fish","4","Labridae","Neoodax","balteatus",0,-35.04,117.903,"2024-04-26T12:00:00+08:00",NA,NA,"Fished","13.5","Yes","Yes","Ryan","Annika",NA,NA
"2024_fish","4","Labridae","Notolabrus","parilus",0,-35.04,117.903,"2024-04-26T12:00:00+08:00",NA,NA,"Fished","13.5","Yes","Yes","Ryan","Annika",NA,NA
"2024_fish","4","Labridae","Unknown","spp",0,-35.04,117.903,"2024-04-26T12:00:00+08:00",NA,NA,"Fished","13.5","Yes","Yes","Ryan","Annika",NA,NA
"2024_fish","4","Monacanthidae","Acanthaluteres","spilomelanurus",0,-35.04,117.903,"2024-04-26T12:00:00+08:00",NA,NA,"Fished","13.5","Yes","Yes","Ryan","Annika",NA,NA
"2024_fish","4","Pinguipedidae","Parapercis","haackei",0,-35.04,117.903,"2024-04-26T12:00:00+08:00",NA,NA,"Fished","13.5","Yes","Yes","Ryan","Annika",NA,NA
"2024_fish","4","Sillaginidae","Sillaginodes","punctatus",0,-35.04,117.903,"2024-04-26T12:00:00+08:00",NA,NA,"Fished","13.5","Yes","Yes","Ryan","Annika",NA,NA
"2024_fish","4","Sparidae","Acanthopagrus","butcheri",0,-35.04,117.903,"2024-04-26T12:00:00+08:00",NA,NA,"Fished","13.5","Yes","Yes","Ryan","Annika",NA,NA
"2024_fish","4","Sphyraenidae","Sphyraena","novaehollandiae",0,-35.04,117.903,"2024-04-26T12:00:00+08:00",NA,NA,"Fished","13.5","Yes","Yes","Ryan","Annika",NA,NA
"2024_fish","4","Syngnathidae","Stigmatopora","argus",0,-35.04,117.903,"2024-04-26T12:00:00+08:00",NA,NA,"Fished","13.5","Yes","Yes","Ryan","Annika",NA,NA
"2024_fish","4","Terapontidae","Pelates","quadrilineatus",0,-35.04,117.903,"2024-04-26T12:00:00+08:00",NA,NA,"Fished","13.5","Yes","Yes","Ryan","Annika",NA,NA
"2024_fish","5","Apogonidae","Ostorhinchus","rueppellii",0,-35.038,117.897,"2024-04-26T12:12:00+08:00",NA,NA,"Fished","15","Yes","Yes","Dillon","Sylvie",NA,NA
"2024_fish","5","Carangidae","Pseudocaranx","georgianus",0,-35.038,117.897,"2024-04-26T12:12:00+08:00",NA,NA,"Fished","15","Yes","Yes","Dillon","Sylvie",NA,NA
"2024_fish","5","Carangidae","Pseudocaranx","wrighti",0,-35.038,117.897,"2024-04-26T12:12:00+08:00",NA,NA,"Fished","15","Yes","Yes","Dillon","Sylvie",NA,NA
"2024_fish","5","Labridae","Haletta","semifasciata",0,-35.038,117.897,"2024-04-26T12:12:00+08:00",NA,NA,"Fished","15","Yes","Yes","Dillon","Sylvie",NA,NA
"2024_fish","5","Labridae","Halichoeres","brownfieldi",0,-35.038,117.897,"2024-04-26T12:12:00+08:00",NA,NA,"Fished","15","Yes","Yes","Dillon","Sylvie",NA,NA
"2024_fish","5","Labridae","Neoodax","balteatus",0,-35.038,117.897,"2024-04-26T12:12:00+08:00",NA,NA,"Fished","15","Yes","Yes","Dillon","Sylvie",NA,NA
"2024_fish","5","Labridae","Notolabrus","parilus",0,-35.038,117.897,"2024-04-26T12:12:00+08:00",NA,NA,"Fished","15","Yes","Yes","Dillon","Sylvie",NA,NA
"2024_fish","5","Labridae","Unknown","spp",0,-35.038,117.897,"2024-04-26T12:12:00+08:00",NA,NA,"Fished","15","Yes","Yes","Dillon","Sylvie",NA,NA
"2024_fish","5","Monacanthidae","Acanthaluteres","spilomelanurus",0,-35.038,117.897,"2024-04-26T12:12:00+08:00",NA,NA,"Fished","15","Yes","Yes","Dillon","Sylvie",NA,NA
