"campaignid","opcode","family","genus","species","count","latitude_dd","longitude_dd","date_time","site","location","status","depth_m","successful_count","successful_length","observer_count","observer_length","inclusion_probability","visibility_m"
"2024_Albany_stereo-BRUVs","100","Pinguipedidae","Parapercis","haackei",0,-35.076,117.893,"2024-04-27T10:54:00+08:00",NA,NA,"Fished","100","Yes","Yes","Ryan","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","100","Sillaginidae","Sillaginodes","punctatus",0,-35.076,117.893,"2024-04-27T10:54:00+08:00",NA,NA,"Fished","100","Yes","Yes","Ryan","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","100","Sparidae","Acanthopagrus","butcheri",0,-35.076,117.893,"2024-04-27T10:54:00+08:00",NA,NA,"Fished","100","Yes","Yes","Ryan","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","100","Sphyraenidae","Sphyraena","novaehollandiae",0,-35.076,117.893,"2024-04-27T10:54:00+08:00",NA,NA,"Fished","100","Yes","Yes","Ryan","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","100","Syngnathidae","Stigmatopora","argus",0,-35.076,117.893,"2024-04-27T10:54:00+08:00",NA,NA,"Fished","100","Yes","Yes","Ryan","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","100","Terapontidae","Pelates","quadrilineatus",0,-35.076,117.893,"2024-04-27T10:54:00+08:00",NA,NA,"Fished","100","Yes","Yes","Ryan","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","101","Apogonidae","Ostorhinchus","rueppellii",0,-35.077,117.892,"2024-04-27T10:59:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","101","Arripidae","Arripis","georgianus",0,-35.077,117.892,"2024-04-27T10:59:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","101","Carangidae","Pseudocaranx","georgianus",0,-35.077,117.892,"2024-04-27T10:59:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","101","Carangidae","Pseudocaranx","wrighti",0,-35.077,117.892,"2024-04-27T10:59:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","101","Labridae","Haletta","semifasciata",0,-35.077,117.892,"2024-04-27T10:59:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","101","Labridae","Halichoeres","brownfieldi",0,-35.077,117.892,"2024-04-27T10:59:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","101","Labridae","Neoodax","balteatus",0,-35.077,117.892,"2024-04-27T10:59:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","101","Labridae","Notolabrus","parilus",0,-35.077,117.892,"2024-04-27T10:59:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","101","Labridae","Unknown","spp",0,-35.077,117.892,"2024-04-27T10:59:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","101","Monacanthidae","Acanthaluteres","spilomelanurus",0,-35.077,117.892,"2024-04-27T10:59:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","101","Pinguipedidae","Parapercis","haackei",0,-35.077,117.892,"2024-04-27T10:59:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","101","Sillaginidae","Sillaginodes","punctatus",0,-35.077,117.892,"2024-04-27T10:59:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","101","Sparidae","Acanthopagrus","butcheri",0,-35.077,117.892,"2024-04-27T10:59:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","101","Sphyraenidae","Sphyraena","novaehollandiae",0,-35.077,117.892,"2024-04-27T10:59:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","101","Syngnathidae","Stigmatopora","argus",0,-35.077,117.892,"2024-04-27T10:59:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","101","Terapontidae","Pelates","quadrilineatus",0,-35.077,117.892,"2024-04-27T10:59:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","102","Apogonidae","Ostorhinchus","rueppellii",0,-35.076,117.891,"2024-04-27T11:06:00+08:00",NA,NA,"Fished","100","Yes","Yes","Ryan","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","102","Arripidae","Arripis","georgianus",0,-35.076,117.891,"2024-04-27T11:06:00+08:00",NA,NA,"Fished","100","Yes","Yes","Ryan","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","102","Carangidae","Pseudocaranx","georgianus",0,-35.076,117.891,"2024-04-27T11:06:00+08:00",NA,NA,"Fished","100","Yes","Yes","Ryan","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","102","Carangidae","Pseudocaranx","wrighti",0,-35.076,117.891,"2024-04-27T11:06:00+08:00",NA,NA,"Fished","100","Yes","Yes","Ryan","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","102","Labridae","Haletta","semifasciata",0,-35.076,117.891,"2024-04-27T11:06:00+08:00",NA,NA,"Fished","100","Yes","Yes","Ryan","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","102","Labridae","Halichoeres","brownfieldi",0,-35.076,117.891,"2024-04-27T11:06:00+08:00",NA,NA,"Fished","100","Yes","Yes","Ryan","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","102","Labridae","Neoodax","balteatus",0,-35.076,117.891,"2024-04-27T11:06:00+08:00",NA,NA,"Fished","100","Yes","Yes","Ryan","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","102","Labridae","Notolabrus","parilus",0,-35.076,117.891,"2024-04-27T11:06:00+08:00",NA,NA,"Fished","100","Yes","Yes","Ryan","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","102","Labridae","Unknown","spp",0,-35.076,117.891,"2024-04-27T11:06:00+08:00",NA,NA,"Fished","100","Yes","Yes","Ryan","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","102","Monacanthidae","Acanthaluteres","spilomelanurus",0,-35.076,117.891,"2024-04-27T11:06:00+08:00",NA,NA,"Fished","100","Yes","Yes","Ryan","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","102","Pinguipedidae","Parapercis","haackei",0,-35.076,117.891,"2024-04-27T11:06:00+08:00",NA,NA,"Fished","100","Yes","Yes","Ryan","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","102","Sillaginidae","Sillaginodes","punctatus",0,-35.076,117.891,"2024-04-27T11:06:00+08:00",NA,NA,"Fished","100","Yes","Yes","Ryan","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","102","Sparidae","Acanthopagrus","butcheri",0,-35.076,117.891,"2024-04-27T11:06:00+08:00",NA,NA,"Fished","100","Yes","Yes","Ryan","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","102","Sphyraenidae","Sphyraena","novaehollandiae",0,-35.076,117.891,"2024-04-27T11:06:00+08:00",NA,NA,"Fished","100","Yes","Yes","Ryan","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","102","Syngnathidae","Stigmatopora","argus",0,-35.076,117.891,"2024-04-27T11:06:00+08:00",NA,NA,"Fished","100","Yes","Yes","Ryan","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","102","Terapontidae","Pelates","quadrilineatus",0,-35.076,117.891,"2024-04-27T11:06:00+08:00",NA,NA,"Fished","100","Yes","Yes","Ryan","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","103","Apogonidae","Ostorhinchus","rueppellii",0,-35.076,117.89,"2024-04-27T11:10:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","103","Arripidae","Arripis","georgianus",0,-35.076,117.89,"2024-04-27T11:10:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","103","Carangidae","Pseudocaranx","georgianus",0,-35.076,117.89,"2024-04-27T11:10:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","103","Carangidae","Pseudocaranx","wrighti",0,-35.076,117.89,"2024-04-27T11:10:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","103","Labridae","Haletta","semifasciata",0,-35.076,117.89,"2024-04-27T11:10:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","103","Labridae","Halichoeres","brownfieldi",0,-35.076,117.89,"2024-04-27T11:10:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","103","Labridae","Neoodax","balteatus",0,-35.076,117.89,"2024-04-27T11:10:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","103","Labridae","Notolabrus","parilus",0,-35.076,117.89,"2024-04-27T11:10:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","103","Labridae","Unknown","spp",0,-35.076,117.89,"2024-04-27T11:10:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","103","Monacanthidae","Acanthaluteres","spilomelanurus",0,-35.076,117.89,"2024-04-27T11:10:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","103","Pinguipedidae","Parapercis","haackei",0,-35.076,117.89,"2024-04-27T11:10:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","103","Sillaginidae","Sillaginodes","punctatus",0,-35.076,117.89,"2024-04-27T11:10:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","103","Sparidae","Acanthopagrus","butcheri",0,-35.076,117.89,"2024-04-27T11:10:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","103","Sphyraenidae","Sphyraena","novaehollandiae",0,-35.076,117.89,"2024-04-27T11:10:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","103","Syngnathidae","Stigmatopora","argus",0,-35.076,117.89,"2024-04-27T11:10:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","103","Terapontidae","Pelates","quadrilineatus",0,-35.076,117.89,"2024-04-27T11:10:00+08:00",NA,NA,"Fished","100","Yes","Yes","Dillon","Annika",NA,NA
"2024_Albany_stereo-BRUVs","104","Apogonidae","Ostorhinchus","rueppellii",0,-35.075,117.889,"2024-04-27T11:16:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","104","Arripidae","Arripis","georgianus",0,-35.075,117.889,"2024-04-27T11:16:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","104","Carangidae","Pseudocaranx","georgianus",0,-35.075,117.889,"2024-04-27T11:16:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","104","Carangidae","Pseudocaranx","wrighti",0,-35.075,117.889,"2024-04-27T11:16:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","104","Labridae","Haletta","semifasciata",0,-35.075,117.889,"2024-04-27T11:16:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","104","Labridae","Halichoeres","brownfieldi",0,-35.075,117.889,"2024-04-27T11:16:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","104","Labridae","Neoodax","balteatus",0,-35.075,117.889,"2024-04-27T11:16:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","104","Labridae","Notolabrus","parilus",0,-35.075,117.889,"2024-04-27T11:16:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","104","Labridae","Unknown","spp",0,-35.075,117.889,"2024-04-27T11:16:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","104","Monacanthidae","Acanthaluteres","spilomelanurus",0,-35.075,117.889,"2024-04-27T11:16:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","104","Pinguipedidae","Parapercis","haackei",0,-35.075,117.889,"2024-04-27T11:16:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","104","Sillaginidae","Sillaginodes","punctatus",0,-35.075,117.889,"2024-04-27T11:16:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","104","Sparidae","Acanthopagrus","butcheri",0,-35.075,117.889,"2024-04-27T11:16:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","104","Sphyraenidae","Sphyraena","novaehollandiae",0,-35.075,117.889,"2024-04-27T11:16:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","104","Syngnathidae","Stigmatopora","argus",0,-35.075,117.889,"2024-04-27T11:16:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","104","Terapontidae","Pelates","quadrilineatus",0,-35.075,117.889,"2024-04-27T11:16:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","105","Apogonidae","Ostorhinchus","rueppellii",0,-35.076,117.888,"2024-04-27T11:22:00+08:00",NA,NA,"Fished","100","Yes","Yes","Michele","Annika",NA,NA
"2024_Albany_stereo-BRUVs","105","Arripidae","Arripis","georgianus",0,-35.076,117.888,"2024-04-27T11:22:00+08:00",NA,NA,"Fished","100","Yes","Yes","Michele","Annika",NA,NA
"2024_Albany_stereo-BRUVs","105","Carangidae","Pseudocaranx","georgianus",0,-35.076,117.888,"2024-04-27T11:22:00+08:00",NA,NA,"Fished","100","Yes","Yes","Michele","Annika",NA,NA
"2024_Albany_stereo-BRUVs","105","Carangidae","Pseudocaranx","wrighti",0,-35.076,117.888,"2024-04-27T11:22:00+08:00",NA,NA,"Fished","100","Yes","Yes","Michele","Annika",NA,NA
"2024_Albany_stereo-BRUVs","105","Labridae","Haletta","semifasciata",0,-35.076,117.888,"2024-04-27T11:22:00+08:00",NA,NA,"Fished","100","Yes","Yes","Michele","Annika",NA,NA
"2024_Albany_stereo-BRUVs","105","Labridae","Halichoeres","brownfieldi",0,-35.076,117.888,"2024-04-27T11:22:00+08:00",NA,NA,"Fished","100","Yes","Yes","Michele","Annika",NA,NA
"2024_Albany_stereo-BRUVs","105","Labridae","Neoodax","balteatus",0,-35.076,117.888,"2024-04-27T11:22:00+08:00",NA,NA,"Fished","100","Yes","Yes","Michele","Annika",NA,NA
"2024_Albany_stereo-BRUVs","105","Labridae","Notolabrus","parilus",0,-35.076,117.888,"2024-04-27T11:22:00+08:00",NA,NA,"Fished","100","Yes","Yes","Michele","Annika",NA,NA
"2024_Albany_stereo-BRUVs","105","Labridae","Unknown","spp",0,-35.076,117.888,"2024-04-27T11:22:00+08:00",NA,NA,"Fished","100","Yes","Yes","Michele","Annika",NA,NA
"2024_Albany_stereo-BRUVs","105","Monacanthidae","Acanthaluteres","spilomelanurus",0,-35.076,117.888,"2024-04-27T11:22:00+08:00",NA,NA,"Fished","100","Yes","Yes","Michele","Annika",NA,NA
"2024_Albany_stereo-BRUVs","105","Pinguipedidae","Parapercis","haackei",0,-35.076,117.888,"2024-04-27T11:22:00+08:00",NA,NA,"Fished","100","Yes","Yes","Michele","Annika",NA,NA
"2024_Albany_stereo-BRUVs","105","Sillaginidae","Sillaginodes","punctatus",0,-35.076,117.888,"2024-04-27T11:22:00+08:00",NA,NA,"Fished","100","Yes","Yes","Michele","Annika",NA,NA
"2024_Albany_stereo-BRUVs","105","Sparidae","Acanthopagrus","butcheri",0,-35.076,117.888,"2024-04-27T11:22:00+08:00",NA,NA,"Fished","100","Yes","Yes","Michele","Annika",NA,NA
"2024_Albany_stereo-BRUVs","105","Sphyraenidae","Sphyraena","novaehollandiae",0,-35.076,117.888,"2024-04-27T11:22:00+08:00",NA,NA,"Fished","100","Yes","Yes","Michele","Annika",NA,NA
"2024_Albany_stereo-BRUVs","105","Syngnathidae","Stigmatopora","argus",0,-35.076,117.888,"2024-04-27T11:22:00+08:00",NA,NA,"Fished","100","Yes","Yes","Michele","Annika",NA,NA
"2024_Albany_stereo-BRUVs","105","Terapontidae","Pelates","quadrilineatus",0,-35.076,117.888,"2024-04-27T11:22:00+08:00",NA,NA,"Fished","100","Yes","Yes","Michele","Annika",NA,NA
"2024_Albany_stereo-BRUVs","106","Apogonidae","Ostorhinchus","rueppellii",0,-35.074,117.887,"2024-04-27T11:27:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","106","Arripidae","Arripis","georgianus",0,-35.074,117.887,"2024-04-27T11:27:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","106","Carangidae","Pseudocaranx","georgianus",0,-35.074,117.887,"2024-04-27T11:27:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","106","Carangidae","Pseudocaranx","wrighti",0,-35.074,117.887,"2024-04-27T11:27:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","106","Labridae","Haletta","semifasciata",0,-35.074,117.887,"2024-04-27T11:27:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","106","Labridae","Halichoeres","brownfieldi",0,-35.074,117.887,"2024-04-27T11:27:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","106","Labridae","Neoodax","balteatus",0,-35.074,117.887,"2024-04-27T11:27:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","106","Labridae","Notolabrus","parilus",0,-35.074,117.887,"2024-04-27T11:27:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","106","Labridae","Unknown","spp",0,-35.074,117.887,"2024-04-27T11:27:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","106","Monacanthidae","Acanthaluteres","spilomelanurus",0,-35.074,117.887,"2024-04-27T11:27:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","106","Pinguipedidae","Parapercis","haackei",0,-35.074,117.887,"2024-04-27T11:27:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","106","Sillaginidae","Sillaginodes","punctatus",0,-35.074,117.887,"2024-04-27T11:27:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","106","Sparidae","Acanthopagrus","butcheri",0,-35.074,117.887,"2024-04-27T11:27:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","106","Sphyraenidae","Sphyraena","novaehollandiae",0,-35.074,117.887,"2024-04-27T11:27:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","106","Syngnathidae","Stigmatopora","argus",0,-35.074,117.887,"2024-04-27T11:27:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","106","Terapontidae","Pelates","quadrilineatus",0,-35.074,117.887,"2024-04-27T11:27:00+08:00",NA,NA,"Fished","100","Yes","Yes","Kirsten","Joshua",NA,NA
"2024_Albany_stereo-BRUVs","107","Apogonidae","Ostorhinchus","rueppellii",0,-35.074,117.886,"2024-04-27T11:35:00+08:00",NA,NA,"Fished","100","Yes","Yes","Michele","Annika",NA,NA
"2024_Albany_stereo-BRUVs","107","Arripidae","Arripis","georgianus",1,-35.074,117.886,"2024-04-27T11:35:00+08:00",NA,NA,"Fished","100","Yes","Yes","Michele","Annika",NA,NA
"2024_Albany_stereo-BRUVs","107","Carangidae","Pseudocaranx","georgianus",0,-35.074,117.886,"2024-04-27T11:35:00+08:00",NA,NA,"Fished","100","Yes","Yes","Michele","Annika",NA,NA
